ContainerNum,EquipmentSizeType,FullEmptyInd,PartyInfo_BIC,Bay,StowageCell_ISO,planned,vesselStructure.bays.bay.bayId.bayNo,vesselStructure.bays.bay.bayId.deckHoldId,vesselStructure.bays.bay.cells.item.row,vesselStructure.bays.bay.cells.item.tier
,2010,F,NVD,41D,410484,,41,D,4,84
,2010,F,NVD,41D,410584,,41,D,5,84
,2010,F,NVD,41D,410684,,41,D,6,84
,2010,F,NVD,41D,410784,,41,D,7,84
,2010,F,NVD,41D,410884,,41,D,8,84
,2010,F,NVD,41D,410984,,41,D,9,84
,2010,F,NVD,41D,411084,,41,D,10,84
,2010,F,NVD,41D,411184,,41,D,11,84
,2010,F,NVD,41D,411284,,41,D,12,84
,2010,F,NVD,41D,411384,,41,D,13,84
,2010,F,NVD,41D,411484,,41,D,14,84
,2010,F,NVD,41D,411584,,41,D,15,84
,2010,F,NVD,41D,411684,,41,D,16,84
,2010,F,NVD,41D,410086,,41,D,0,86
,2010,F,NVD,41D,410186,,41,D,1,86
,2010,F,NVD,41D,410286,,41,D,2,86
,2010,F,NVD,41D,410386,,41,D,3,86
,2010,F,NVD,41D,410486,,41,D,4,86
,2010,F,NVD,41D,410586,,41,D,5,86
,2010,F,NVD,41D,410686,,41,D,6,86
,2010,F,NVD,41D,410786,,41,D,7,86
,2010,F,NVD,41D,410886,,41,D,8,86
,2010,F,NVD,41D,410986,,41,D,9,86
,2010,F,NVD,41D,411086,,41,D,10,86
,2010,F,NVD,41D,411186,,41,D,11,86
,2010,F,NVD,41D,411286,,41,D,12,86
,2010,F,NVD,41D,411386,,41,D,13,86
,2010,F,NVD,41D,411486,,41,D,14,86
,2010,F,NVD,41D,411586,,41,D,15,86
,2010,F,NVD,41D,411686,,41,D,16,86
,2010,F,NVD,41D,410088,,41,D,0,88
,2010,F,NVD,41D,410188,,41,D,1,88
,2010,F,NVD,41D,410288,,41,D,2,88
,2010,F,NVD,41D,410388,,41,D,3,88
,2010,F,NVD,41D,410488,,41,D,4,88
,2010,F,NVD,41D,410588,,41,D,5,88
,2010,F,NVD,41D,410688,,41,D,6,88
,2010,F,NVD,41D,410788,,41,D,7,88
,2010,F,NVD,41D,410888,,41,D,8,88
,2010,F,NVD,41D,410988,,41,D,9,88
,2010,F,NVD,41D,411088,,41,D,10,88
,2010,F,NVD,41D,411188,,41,D,11,88
,2010,F,NVD,41D,411288,,41,D,12,88
,2010,F,NVD,41D,411388,,41,D,13,88
,2010,F,NVD,41D,411488,,41,D,14,88
,2010,F,NVD,41D,411588,,41,D,15,88
,2010,F,NVD,41D,411688,,41,D,16,88
,2010,F,NVD,41D,410090,,41,D,0,90
,2010,F,NVD,41D,410190,,41,D,1,90
,2010,F,NVD,41D,410290,,41,D,2,90
,2010,F,NVD,41D,410390,,41,D,3,90
,2010,F,NVD,41D,410490,,41,D,4,90
,2010,F,NVD,41D,410590,,41,D,5,90
,2010,F,NVD,41D,410690,,41,D,6,90
,2010,F,NVD,41D,410790,,41,D,7,90
,2010,F,NVD,41D,410890,,41,D,8,90
,2010,F,NVD,41D,410990,,41,D,9,90
,2010,F,NVD,41D,411090,,41,D,10,90
,2010,F,NVD,41D,411190,,41,D,11,90
,2010,F,NVD,41D,411290,,41,D,12,90
,2010,F,NVD,41D,411390,,41,D,13,90
,2010,F,NVD,41D,411490,,41,D,14,90
,2010,F,NVD,41D,411590,,41,D,15,90
,2010,F,NVD,41D,411690,,41,D,16,90
,2010,F,NVD,41D,410092,,41,D,0,92
,2010,F,NVD,41D,410192,,41,D,1,92
,2010,F,NVD,41D,410292,,41,D,2,92
,2010,F,NVD,41D,410392,,41,D,3,92
,2010,F,NVD,41D,410492,,41,D,4,92
,2010,F,NVD,41D,410592,,41,D,5,92
,2010,F,NVD,41D,410692,,41,D,6,92
,2010,F,NVD,41D,410792,,41,D,7,92
,2010,F,NVD,41D,410892,,41,D,8,92
,2010,F,NVD,41D,410992,,41,D,9,92
,2010,F,NVD,41D,411092,,41,D,10,92
,2010,F,NVD,41D,411192,,41,D,11,92
,2010,F,NVD,41D,411292,,41,D,12,92
,2010,F,NVD,41D,411392,,41,D,13,92
,2010,F,NVD,41D,411492,,41,D,14,92
,2010,F,NVD,41D,411592,,41,D,15,92
,2010,F,NVD,41D,411692,,41,D,16,92
,2010,F,NVD,41D,410094,,41,D,0,94
,2010,F,NVD,41D,410194,,41,D,1,94
,2010,F,NVD,41D,410294,,41,D,2,94
,2010,F,NVD,41D,410394,,41,D,3,94
,2010,F,NVD,41D,410494,,41,D,4,94
,2010,F,NVD,41D,410594,,41,D,5,94
,2010,F,NVD,41D,410694,,41,D,6,94
,2010,F,NVD,41D,410794,,41,D,7,94
,2010,F,NVD,41D,410894,,41,D,8,94
,2010,F,NVD,41D,410994,,41,D,9,94
,2010,F,NVD,41D,411094,,41,D,10,94
,2010,F,NVD,41D,411194,,41,D,11,94
,2010,F,NVD,41D,411294,,41,D,12,94
,2010,F,NVD,41D,411394,,41,D,13,94
,2010,F,NVD,41D,411494,,41,D,14,94
,2010,F,NVD,41D,411594,,41,D,15,94
,2010,F,NVD,41D,411694,,41,D,16,94
,4010,F,NVD,42D,420082,,42,D,0,82
,4010,F,NVD,42D,420182,,42,D,1,82
,4010,F,NVD,42D,420282,,42,D,2,82
,4010,F,NVD,42D,420382,,42,D,3,82
,4010,F,NVD,42D,420482,,42,D,4,82
,4010,F,NVD,42D,420582,,42,D,5,82
,4010,F,NVD,42D,420682,,42,D,6,82
,4010,F,NVD,42D,420782,,42,D,7,82
,4010,F,NVD,42D,420882,,42,D,8,82
,4010,F,NVD,42D,420982,,42,D,9,82
,4010,F,NVD,42D,421082,,42,D,10,82
,4010,F,NVD,42D,421182,,42,D,11,82
,4010,F,NVD,42D,421282,,42,D,12,82
,4010,F,NVD,42D,421382,,42,D,13,82
,4010,F,NVD,42D,421482,,42,D,14,82
,4010,F,NVD,42D,421582,,42,D,15,82
,4010,F,NVD,42D,421682,,42,D,16,82
,4010,F,NVD,42D,420084,,42,D,0,84
,4010,F,NVD,42D,420184,,42,D,1,84
,4010,F,NVD,42D,420284,,42,D,2,84
,4010,F,NVD,42D,420384,,42,D,3,84
,4010,F,NVD,42D,420484,,42,D,4,84
,4010,F,NVD,42D,420584,,42,D,5,84
,4010,F,NVD,42D,420684,,42,D,6,84
,4010,F,NVD,42D,420784,,42,D,7,84
,4010,F,NVD,42D,420884,,42,D,8,84
,4010,F,NVD,42D,420984,,42,D,9,84
,4010,F,NVD,42D,421084,,42,D,10,84
,4010,F,NVD,42D,421184,,42,D,11,84
,4010,F,NVD,42D,421284,,42,D,12,84
,4010,F,NVD,42D,421384,,42,D,13,84
,4010,F,NVD,42D,421484,,42,D,14,84
,4010,F,NVD,42D,421584,,42,D,15,84
,4010,F,NVD,42D,421684,,42,D,16,84
,4010,F,NVD,42D,420086,,42,D,0,86
,4010,F,NVD,42D,420186,,42,D,1,86
,4010,F,NVD,42D,420286,,42,D,2,86
,4010,F,NVD,42D,420386,,42,D,3,86
,4010,F,NVD,42D,420486,,42,D,4,86
,4010,F,NVD,42D,420586,,42,D,5,86
,4010,F,NVD,42D,420686,,42,D,6,86
,4010,F,NVD,42D,420786,,42,D,7,86
,4010,F,NVD,42D,420886,,42,D,8,86
,4010,F,NVD,42D,420986,,42,D,9,86
,4010,F,NVD,42D,421086,,42,D,10,86
,4010,F,NVD,42D,421186,,42,D,11,86
,4010,F,NVD,42D,421286,,42,D,12,86
,4010,F,NVD,42D,421386,,42,D,13,86
,4010,F,NVD,42D,421486,,42,D,14,86
,4010,F,NVD,42D,421586,,42,D,15,86
,4010,F,NVD,42D,421686,,42,D,16,86
,4010,F,NVD,42D,420088,,42,D,0,88
,4010,F,NVD,42D,420188,,42,D,1,88
,4010,F,NVD,42D,420288,,42,D,2,88
,4010,F,NVD,42D,420388,,42,D,3,88
,4010,F,NVD,42D,420488,,42,D,4,88
,4010,F,NVD,42D,420588,,42,D,5,88
,4010,F,NVD,42D,420688,,42,D,6,88
,4010,F,NVD,42D,420788,,42,D,7,88
,4010,F,NVD,42D,420888,,42,D,8,88
,4010,F,NVD,42D,420988,,42,D,9,88
,4010,F,NVD,42D,421088,,42,D,10,88
,4010,F,NVD,42D,421188,,42,D,11,88
,4010,F,NVD,42D,421288,,42,D,12,88
,4010,F,NVD,42D,421388,,42,D,13,88
,4010,F,NVD,42D,421488,,42,D,14,88
,4010,F,NVD,42D,421588,,42,D,15,88
,4010,F,NVD,42D,421688,,42,D,16,88
,4010,F,NVD,42D,420090,,42,D,0,90
,4010,F,NVD,42D,420190,,42,D,1,90
,4010,F,NVD,42D,420290,,42,D,2,90
,4010,F,NVD,42D,420390,,42,D,3,90
,4010,F,NVD,42D,420490,,42,D,4,90
,4010,F,NVD,42D,420590,,42,D,5,90
,4010,F,NVD,42D,420690,,42,D,6,90
,4010,F,NVD,42D,420790,,42,D,7,90
,4010,F,NVD,42D,420890,,42,D,8,90
,4010,F,NVD,42D,420990,,42,D,9,90
,4010,F,NVD,42D,421090,,42,D,10,90
,4010,F,NVD,42D,421190,,42,D,11,90
,4010,F,NVD,42D,421290,,42,D,12,90
,4010,F,NVD,42D,421390,,42,D,13,90
,4010,F,NVD,42D,421490,,42,D,14,90
,4010,F,NVD,42D,421590,,42,D,15,90
,4010,F,NVD,42D,421690,,42,D,16,90
,4010,F,NVD,42D,420092,,42,D,0,92
,4010,F,NVD,42D,420192,,42,D,1,92
,4010,F,NVD,42D,420292,,42,D,2,92
,4010,F,NVD,42D,420392,,42,D,3,92
,4010,F,NVD,42D,420492,,42,D,4,92
,4010,F,NVD,42D,420592,,42,D,5,92
,4010,F,NVD,42D,420692,,42,D,6,92
,4010,F,NVD,42D,420792,,42,D,7,92
,4010,F,NVD,42D,420892,,42,D,8,92
,4010,F,NVD,42D,420992,,42,D,9,92
,4010,F,NVD,42D,421092,,42,D,10,92
,4010,F,NVD,42D,421192,,42,D,11,92
,4010,F,NVD,42D,421292,,42,D,12,92
,4010,F,NVD,42D,421392,,42,D,13,92
,4010,F,NVD,42D,421492,,42,D,14,92
,4010,F,NVD,42D,421592,,42,D,15,92
,4010,F,NVD,42D,421692,,42,D,16,92
,4010,F,NVD,42D,420094,,42,D,0,94
,4010,F,NVD,42D,420194,,42,D,1,94
,4010,F,NVD,42D,420294,,42,D,2,94
,4010,F,NVD,42D,420394,,42,D,3,94
,4010,F,NVD,42D,420494,,42,D,4,94
,4010,F,NVD,42D,420594,,42,D,5,94
,4010,F,NVD,42D,420694,,42,D,6,94
,4010,F,NVD,42D,420794,,42,D,7,94
,4010,F,NVD,42D,420894,,42,D,8,94
,4010,F,NVD,42D,420994,,42,D,9,94
,4010,F,NVD,42D,421094,,42,D,10,94
,4010,F,NVD,42D,421194,,42,D,11,94
,4010,F,NVD,42D,421294,,42,D,12,94
,4010,F,NVD,42D,421394,,42,D,13,94
,4010,F,NVD,42D,421494,,42,D,14,94
,4010,F,NVD,42D,421594,,42,D,15,94
,4010,F,NVD,42D,421694,,42,D,16,94
,2010,F,NVD,43D,430082,,43,D,0,82
,2010,F,NVD,43D,430182,,43,D,1,82
,2010,F,NVD,43D,430282,,43,D,2,82
,2010,F,NVD,43D,430382,,43,D,3,82
,2010,F,NVD,43D,430482,,43,D,4,82
,2010,F,NVD,43D,430582,,43,D,5,82
,2010,F,NVD,43D,430682,,43,D,6,82
,2010,F,NVD,43D,430782,,43,D,7,82
,2010,F,NVD,43D,430882,,43,D,8,82
,2010,F,NVD,43D,430982,,43,D,9,82
,2010,F,NVD,43D,431082,,43,D,10,82
,2010,F,NVD,43D,431182,,43,D,11,82
,2010,F,NVD,43D,431282,,43,D,12,82
,2010,F,NVD,43D,431382,,43,D,13,82
,2010,F,NVD,43D,431482,,43,D,14,82
,2010,F,NVD,43D,431582,,43,D,15,82
,2010,F,NVD,43D,431682,,43,D,16,82
,2010,F,NVD,43D,430084,,43,D,0,84
,2010,F,NVD,43D,430184,,43,D,1,84
,2010,F,NVD,43D,430284,,43,D,2,84
,2010,F,NVD,43D,430384,,43,D,3,84
,2010,F,NVD,43D,430484,,43,D,4,84
,2010,F,NVD,43D,430584,,43,D,5,84
,2010,F,NVD,43D,430684,,43,D,6,84
,2010,F,NVD,43D,430784,,43,D,7,84
,2010,F,NVD,43D,430884,,43,D,8,84
,2010,F,NVD,43D,430984,,43,D,9,84
,2010,F,NVD,43D,431084,,43,D,10,84
,2010,F,NVD,43D,431184,,43,D,11,84
,2010,F,NVD,43D,431284,,43,D,12,84
,2010,F,NVD,43D,431384,,43,D,13,84
,2010,F,NVD,43D,431484,,43,D,14,84
,2010,F,NVD,43D,431584,,43,D,15,84
,2010,F,NVD,43D,431684,,43,D,16,84
,2010,F,NVD,43D,430086,,43,D,0,86
,2010,F,NVD,43D,430186,,43,D,1,86
,2010,F,NVD,43D,430286,,43,D,2,86
,2010,F,NVD,43D,430386,,43,D,3,86
,2010,F,NVD,43D,430486,,43,D,4,86
,2010,F,NVD,43D,430586,,43,D,5,86
,2010,F,NVD,43D,430686,,43,D,6,86
,2010,F,NVD,43D,430786,,43,D,7,86
,2010,F,NVD,43D,430886,,43,D,8,86
,2010,F,NVD,43D,430986,,43,D,9,86
,2010,F,NVD,43D,431086,,43,D,10,86
,2010,F,NVD,43D,431186,,43,D,11,86
,2010,F,NVD,43D,431286,,43,D,12,86
,2010,F,NVD,43D,431386,,43,D,13,86
,2010,F,NVD,43D,431486,,43,D,14,86
,2010,F,NVD,43D,431586,,43,D,15,86
,2010,F,NVD,43D,431686,,43,D,16,86
,2010,F,NVD,43D,430088,,43,D,0,88
,2010,F,NVD,43D,430188,,43,D,1,88
,2010,F,NVD,43D,430288,,43,D,2,88
,2010,F,NVD,43D,430388,,43,D,3,88
,2010,F,NVD,43D,430488,,43,D,4,88
,2010,F,NVD,43D,430588,,43,D,5,88
,2010,F,NVD,43D,430688,,43,D,6,88
,2010,F,NVD,43D,430788,,43,D,7,88
,2010,F,NVD,43D,430888,,43,D,8,88
,2010,F,NVD,43D,430988,,43,D,9,88
,2010,F,NVD,43D,431088,,43,D,10,88
,2010,F,NVD,43D,431188,,43,D,11,88
,2010,F,NVD,43D,431288,,43,D,12,88
,2010,F,NVD,43D,431388,,43,D,13,88
,2010,F,NVD,43D,431488,,43,D,14,88
,2010,F,NVD,43D,431588,,43,D,15,88
,2010,F,NVD,43D,431688,,43,D,16,88
,2010,F,NVD,43D,430090,,43,D,0,90
,2010,F,NVD,43D,430190,,43,D,1,90
,2010,F,NVD,43D,430290,,43,D,2,90
,2010,F,NVD,43D,430390,,43,D,3,90
,2010,F,NVD,43D,430490,,43,D,4,90
,2010,F,NVD,43D,430590,,43,D,5,90
,2010,F,NVD,43D,430690,,43,D,6,90
,2010,F,NVD,43D,430790,,43,D,7,90
,2010,F,NVD,43D,430890,,43,D,8,90
,2010,F,NVD,43D,430990,,43,D,9,90
,2010,F,NVD,43D,431090,,43,D,10,90
,2010,F,NVD,43D,431190,,43,D,11,90
,2010,F,NVD,43D,431290,,43,D,12,90
,2010,F,NVD,43D,431390,,43,D,13,90
,2010,F,NVD,43D,431490,,43,D,14,90
,2010,F,NVD,43D,431590,,43,D,15,90
,2010,F,NVD,43D,431690,,43,D,16,90
,2010,F,NVD,43D,430092,,43,D,0,92
,2010,F,NVD,43D,430192,,43,D,1,92
,2010,F,NVD,43D,430292,,43,D,2,92
,2010,F,NVD,43D,430392,,43,D,3,92
,2010,F,NVD,43D,430492,,43,D,4,92
,2010,F,NVD,43D,430592,,43,D,5,92
,2010,F,NVD,43D,430692,,43,D,6,92
,2010,F,NVD,43D,430792,,43,D,7,92
,2010,F,NVD,43D,430892,,43,D,8,92
,2010,F,NVD,43D,430992,,43,D,9,92
,2010,F,NVD,43D,431092,,43,D,10,92
,2010,F,NVD,43D,431192,,43,D,11,92
,2010,F,NVD,43D,431292,,43,D,12,92
,2010,F,NVD,43D,431392,,43,D,13,92
,2010,F,NVD,43D,431492,,43,D,14,92
,2010,F,NVD,43D,431592,,43,D,15,92
,2010,F,NVD,43D,431692,,43,D,16,92
,2010,F,NVD,43D,430094,,43,D,0,94
,2010,F,NVD,43D,430194,,43,D,1,94
,2010,F,NVD,43D,430294,,43,D,2,94
,2010,F,NVD,43D,430394,,43,D,3,94
,2010,F,NVD,43D,430494,,43,D,4,94
,2010,F,NVD,43D,430594,,43,D,5,94
,2010,F,NVD,43D,430694,,43,D,6,94
,2010,F,NVD,43D,430794,,43,D,7,94
,2010,F,NVD,43D,430894,,43,D,8,94
,2010,F,NVD,43D,430994,,43,D,9,94
,2010,F,NVD,43D,431094,,43,D,10,94
,2010,F,NVD,43D,431194,,43,D,11,94
,2010,F,NVD,43D,431294,,43,D,12,94
,2010,F,NVD,43D,431394,,43,D,13,94
,2010,F,NVD,43D,431494,,43,D,14,94
,2010,F,NVD,43D,431594,,43,D,15,94
,2010,F,NVD,43D,431694,,43,D,16,94
,2010,F,NVD,45D,450082,,45,D,0,82
,2010,F,NVD,45D,450182,,45,D,1,82
,2010,F,NVD,45D,450282,,45,D,2,82
,2010,F,NVD,45D,450382,,45,D,3,82
,2010,F,NVD,45D,450482,,45,D,4,82
,2010,F,NVD,45D,450582,,45,D,5,82
,2010,F,NVD,45D,450682,,45,D,6,82
,2010,F,NVD,45D,450782,,45,D,7,82
,2010,F,NVD,45D,450882,,45,D,8,82
,2010,F,NVD,45D,450982,,45,D,9,82
,2010,F,NVD,45D,451082,,45,D,10,82
,2010,F,NVD,45D,451182,,45,D,11,82
,2010,F,NVD,45D,451282,,45,D,12,82
,2010,F,NVD,45D,451382,,45,D,13,82
,2010,F,NVD,45D,451482,,45,D,14,82
,2010,F,NVD,45D,451582,,45,D,15,82
,2010,F,NVD,45D,451682,,45,D,16,82
,2010,F,NVD,45D,450084,,45,D,0,84
,2010,F,NVD,45D,450184,,45,D,1,84
,2010,F,NVD,45D,450284,,45,D,2,84
,2010,F,NVD,45D,450384,,45,D,3,84
,2010,F,NVD,45D,450484,,45,D,4,84
,2010,F,NVD,45D,450584,,45,D,5,84
,2010,F,NVD,45D,450684,,45,D,6,84
,2010,F,NVD,45D,450784,,45,D,7,84
,2010,F,NVD,45D,450884,,45,D,8,84
,2010,F,NVD,45D,450984,,45,D,9,84
,2010,F,NVD,45D,451084,,45,D,10,84
,2010,F,NVD,45D,451184,,45,D,11,84
,2010,F,NVD,45D,451284,,45,D,12,84
,2010,F,NVD,45D,451384,,45,D,13,84
,2010,F,NVD,45D,451484,,45,D,14,84
,2010,F,NVD,45D,451584,,45,D,15,84
,2010,F,NVD,45D,451684,,45,D,16,84
,2010,F,NVD,45D,450086,,45,D,0,86
,2010,F,NVD,45D,450186,,45,D,1,86
,2010,F,NVD,45D,450286,,45,D,2,86
,2010,F,NVD,45D,450386,,45,D,3,86
,2010,F,NVD,45D,450486,,45,D,4,86
,2010,F,NVD,45D,450586,,45,D,5,86
,2010,F,NVD,45D,450686,,45,D,6,86
,2010,F,NVD,45D,450786,,45,D,7,86
,2010,F,NVD,45D,450886,,45,D,8,86
,2010,F,NVD,45D,450986,,45,D,9,86
,2010,F,NVD,45D,451086,,45,D,10,86
,2010,F,NVD,45D,451186,,45,D,11,86
,2010,F,NVD,45D,451286,,45,D,12,86
,2010,F,NVD,45D,451386,,45,D,13,86
,2010,F,NVD,45D,451486,,45,D,14,86
,2010,F,NVD,45D,451586,,45,D,15,86
,2010,F,NVD,45D,451686,,45,D,16,86
,2010,F,NVD,45D,450088,,45,D,0,88
,2010,F,NVD,45D,450188,,45,D,1,88
,2010,F,NVD,45D,450288,,45,D,2,88
,2010,F,NVD,45D,450388,,45,D,3,88
,2010,F,NVD,45D,450488,,45,D,4,88
,2010,F,NVD,45D,450588,,45,D,5,88
,2010,F,NVD,45D,450688,,45,D,6,88
,2010,F,NVD,45D,450788,,45,D,7,88
,2010,F,NVD,45D,450888,,45,D,8,88
,2010,F,NVD,45D,450988,,45,D,9,88
,2010,F,NVD,45D,451088,,45,D,10,88
,2010,F,NVD,45D,451188,,45,D,11,88
,2010,F,NVD,45D,451288,,45,D,12,88
,2010,F,NVD,45D,451388,,45,D,13,88
,2010,F,NVD,45D,451488,,45,D,14,88
,2010,F,NVD,45D,451588,,45,D,15,88
,2010,F,NVD,45D,451688,,45,D,16,88
,2010,F,NVD,45D,450090,,45,D,0,90
,2010,F,NVD,45D,450190,,45,D,1,90
,2010,F,NVD,45D,450290,,45,D,2,90
,2010,F,NVD,45D,450390,,45,D,3,90
,2010,F,NVD,45D,450490,,45,D,4,90
,2010,F,NVD,45D,450590,,45,D,5,90
,2010,F,NVD,45D,450690,,45,D,6,90
,2010,F,NVD,45D,450790,,45,D,7,90
,2010,F,NVD,45D,450890,,45,D,8,90
,2010,F,NVD,45D,450990,,45,D,9,90
,2010,F,NVD,45D,451090,,45,D,10,90
,2010,F,NVD,45D,451190,,45,D,11,90
,2010,F,NVD,45D,451290,,45,D,12,90
,2010,F,NVD,45D,451390,,45,D,13,90
,2010,F,NVD,45D,451490,,45,D,14,90
,2010,F,NVD,45D,451590,,45,D,15,90
,2010,F,NVD,45D,451690,,45,D,16,90
,2010,F,NVD,45D,450092,,45,D,0,92
,2010,F,NVD,45D,450192,,45,D,1,92
,2010,F,NVD,45D,450292,,45,D,2,92
,2010,F,NVD,45D,450392,,45,D,3,92
,2010,F,NVD,45D,450492,,45,D,4,92
,2010,F,NVD,45D,450592,,45,D,5,92
,2010,F,NVD,45D,450692,,45,D,6,92
,2010,F,NVD,45D,450792,,45,D,7,92
,2010,F,NVD,45D,450892,,45,D,8,92
,2010,F,NVD,45D,450992,,45,D,9,92
,2010,F,NVD,45D,451092,,45,D,10,92
,2010,F,NVD,45D,451192,,45,D,11,92
,2010,F,NVD,45D,451292,,45,D,12,92
,2010,F,NVD,45D,451392,,45,D,13,92
,2010,F,NVD,45D,451492,,45,D,14,92
,2010,F,NVD,45D,451592,,45,D,15,92
,2010,F,NVD,45D,451692,,45,D,16,92
,2010,F,NVD,45D,450094,,45,D,0,94
,2010,F,NVD,45D,450194,,45,D,1,94
,2010,F,NVD,45D,450294,,45,D,2,94
,2010,F,NVD,45D,450394,,45,D,3,94
,2010,F,NVD,45D,450494,,45,D,4,94
,2010,F,NVD,45D,450594,,45,D,5,94
,2010,F,NVD,45D,450694,,45,D,6,94
,2010,F,NVD,45D,450794,,45,D,7,94
,2010,F,NVD,45D,450894,,45,D,8,94
,2010,F,NVD,45D,450994,,45,D,9,94
,2010,F,NVD,45D,451094,,45,D,10,94
,2010,F,NVD,45D,451194,,45,D,11,94
,2010,F,NVD,45D,451294,,45,D,12,94
,2010,F,NVD,45D,451394,,45,D,13,94
,2010,F,NVD,45D,451494,,45,D,14,94
,2010,F,NVD,45D,451594,,45,D,15,94
,2010,F,NVD,45D,451694,,45,D,16,94
,4010,F,NVD,46D,460082,,46,D,0,82
,4010,F,NVD,46D,460182,,46,D,1,82
,4010,F,NVD,46D,460282,,46,D,2,82
,4010,F,NVD,46D,460382,,46,D,3,82
,4010,F,NVD,46D,460482,,46,D,4,82
,4010,F,NVD,46D,460582,,46,D,5,82
,4010,F,NVD,46D,460682,,46,D,6,82
,4010,F,NVD,46D,460782,,46,D,7,82
,4010,F,NVD,46D,460882,,46,D,8,82
,4010,F,NVD,46D,460982,,46,D,9,82
,4010,F,NVD,46D,461082,,46,D,10,82
,4010,F,NVD,46D,461182,,46,D,11,82
,4010,F,NVD,46D,461282,,46,D,12,82
,4010,F,NVD,46D,461382,,46,D,13,82
,4010,F,NVD,46D,461482,,46,D,14,82
,4010,F,NVD,46D,461582,,46,D,15,82
,4010,F,NVD,46D,461682,,46,D,16,82
,4010,F,NVD,46D,460084,,46,D,0,84
,4010,F,NVD,46D,460184,,46,D,1,84
,4010,F,NVD,46D,460284,,46,D,2,84
,4010,F,NVD,46D,460384,,46,D,3,84
,4010,F,NVD,46D,460484,,46,D,4,84
,4010,F,NVD,46D,460584,,46,D,5,84
,4010,F,NVD,46D,460684,,46,D,6,84
,4010,F,NVD,46D,460784,,46,D,7,84
,4010,F,NVD,46D,460884,,46,D,8,84
,4010,F,NVD,46D,460984,,46,D,9,84
,4010,F,NVD,46D,461084,,46,D,10,84
,4010,F,NVD,46D,461184,,46,D,11,84
,4010,F,NVD,46D,461284,,46,D,12,84
,4010,F,NVD,46D,461384,,46,D,13,84
,4010,F,NVD,46D,461484,,46,D,14,84
,4010,F,NVD,46D,461584,,46,D,15,84
,4010,F,NVD,46D,461684,,46,D,16,84
,4010,F,NVD,46D,460086,,46,D,0,86
,4010,F,NVD,46D,460186,,46,D,1,86
,4010,F,NVD,46D,460286,,46,D,2,86
,4010,F,NVD,46D,460386,,46,D,3,86
,4010,F,NVD,46D,460486,,46,D,4,86
,4010,F,NVD,46D,460586,,46,D,5,86
,4010,F,NVD,46D,460686,,46,D,6,86
,4010,F,NVD,46D,460786,,46,D,7,86
,4010,F,NVD,46D,460886,,46,D,8,86
,4010,F,NVD,46D,460986,,46,D,9,86
,4010,F,NVD,46D,461086,,46,D,10,86
,4010,F,NVD,46D,461186,,46,D,11,86
,4010,F,NVD,46D,461286,,46,D,12,86
,4010,F,NVD,46D,461386,,46,D,13,86
,4010,F,NVD,46D,461486,,46,D,14,86
,4010,F,NVD,46D,461586,,46,D,15,86
,4010,F,NVD,46D,461686,,46,D,16,86
,4010,F,NVD,46D,460088,,46,D,0,88
,4010,F,NVD,46D,460188,,46,D,1,88
,4010,F,NVD,46D,460288,,46,D,2,88
,4010,F,NVD,46D,460388,,46,D,3,88
,4010,F,NVD,46D,460488,,46,D,4,88
,4010,F,NVD,46D,460588,,46,D,5,88
,4010,F,NVD,46D,460688,,46,D,6,88
,4010,F,NVD,46D,460788,,46,D,7,88
,4010,F,NVD,46D,460888,,46,D,8,88
,4010,F,NVD,46D,460988,,46,D,9,88
,4010,F,NVD,46D,461088,,46,D,10,88
,4010,F,NVD,46D,461188,,46,D,11,88
,4010,F,NVD,46D,461288,,46,D,12,88
,4010,F,NVD,46D,461388,,46,D,13,88
,4010,F,NVD,46D,461488,,46,D,14,88
,4010,F,NVD,46D,461588,,46,D,15,88
,4010,F,NVD,46D,461688,,46,D,16,88
,4010,F,NVD,46D,460090,,46,D,0,90
,4010,F,NVD,46D,460190,,46,D,1,90
,4010,F,NVD,46D,460290,,46,D,2,90
,4010,F,NVD,46D,460390,,46,D,3,90
,4010,F,NVD,46D,460490,,46,D,4,90
,4010,F,NVD,46D,460590,,46,D,5,90
,4010,F,NVD,46D,460690,,46,D,6,90
,4010,F,NVD,46D,460790,,46,D,7,90
,4010,F,NVD,46D,460890,,46,D,8,90
,4010,F,NVD,46D,460990,,46,D,9,90
,4010,F,NVD,46D,461090,,46,D,10,90
,4010,F,NVD,46D,461190,,46,D,11,90
,4010,F,NVD,46D,461290,,46,D,12,90
,4010,F,NVD,46D,461390,,46,D,13,90
,4010,F,NVD,46D,461490,,46,D,14,90
,4010,F,NVD,46D,461590,,46,D,15,90
,4010,F,NVD,46D,461690,,46,D,16,90
,4010,F,NVD,46D,460092,,46,D,0,92
,4010,F,NVD,46D,460192,,46,D,1,92
,4010,F,NVD,46D,460292,,46,D,2,92
,4010,F,NVD,46D,460392,,46,D,3,92
,4010,F,NVD,46D,460492,,46,D,4,92
,4010,F,NVD,46D,460592,,46,D,5,92
,4010,F,NVD,46D,460692,,46,D,6,92
,4010,F,NVD,46D,460792,,46,D,7,92
,4010,F,NVD,46D,460892,,46,D,8,92
,4010,F,NVD,46D,460992,,46,D,9,92
,4010,F,NVD,46D,461092,,46,D,10,92
,4010,F,NVD,46D,461192,,46,D,11,92
,4010,F,NVD,46D,461292,,46,D,12,92
,4010,F,NVD,46D,461392,,46,D,13,92
